species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp1552,Camellia szemaoensis,wide-ranged,42,142,2.38 ,LC,138,2.29 ,LC,40,-0.05 ,NT
sp1553,Camellia tachangensis,wide-ranged,177,99,-0.44 ,VU,75,-0.58 ,EN,150,-0.15 ,NT
sp1554,Camellia taliensis,wide-ranged,704,344,-0.51 ,EN,329,-0.53 ,EN,549,-0.22 ,NT
sp1555,Camellia tenii,narrow-ranged,289,865,1.99 ,LC,875,2.03 ,LC,695,1.40 ,LC
sp1556,Camellia transarisanensis,wide-ranged,708,272,-0.62 ,EN,234,-0.67 ,EN,122,-0.83 ,CR
sp1557,Camellia trichoclada,wide-ranged,278,185,-0.33 ,VU,134,-0.52 ,EN,128,-0.54 ,EN
sp1558,Camellia tsaii,wide-ranged,156,52,-0.67 ,EN,53,-0.66 ,EN,119,-0.24 ,NT
sp1559,Camellia tsingpienensis,wide-ranged,321,112,-0.65 ,EN,75,-0.77 ,EN,185,-0.42 ,VU
sp1560,Camellia tsingpienensis var. pubisepala,wide-ranged,233,1,-1.00 ,EX,0,-1.00 ,EX,206,-0.12 ,NT
sp1561,Camellia tuberculata,wide-ranged,418,326,-0.22 ,NT,370,-0.11 ,NT,284,-0.32 ,VU
sp1562,Camellia villicarpa,narrow-ranged,513,1434,1.80 ,LC,1425,1.78 ,LC,1612,2.14 ,LC
sp1563,Camellia viridicalyx,wide-ranged,146,89,-0.39 ,VU,107,-0.27 ,NT,133,-0.09 ,NT
sp1564,Camellia viridicalyx var. linearifolia,narrow-ranged,244,739,2.03 ,LC,752,2.08 ,LC,889,2.64 ,LC
sp1565,Camellia wardii,wide-ranged,63,1,-0.98 ,CR,1,-0.98 ,CR,34,-0.46 ,VU
sp1566,Camellia wardii var. muricatula,wide-ranged,28,7,-0.75 ,EN,3,-0.89 ,CR,4,-0.86 ,CR
sp1567,Camellia xanthochroma,narrow-ranged,295,712,1.41 ,LC,727,1.46 ,LC,770,1.61 ,LC
sp1568,Camellia yunnanensis,wide-ranged,1243,1122,-0.10 ,NT,1075,-0.14 ,NT,1017,-0.18 ,NT
sp1569,Camellia yunnanensis var. camellioides,wide-ranged,552,335,-0.39 ,VU,345,-0.38 ,VU,487,-0.12 ,NT
sp1570,Campsis grandiflora,wide-ranged,4099,4453,0.09 ,LC,4607,0.12 ,LC,4063,-0.01 ,NT
sp1571,Camptotheca acuminata,wide-ranged,3846,3912,0.02 ,LC,3610,-0.06 ,NT,3108,-0.19 ,NT
sp1572,Campylospermum serratum,narrow-ranged,88,142,0.61 ,LC,156,0.77 ,LC,200,1.27 ,LC
sp1573,Campylospermum striatum,wide-ranged,46,36,-0.22 ,NT,43,-0.07 ,NT,33,-0.28 ,NT
sp1574,Campylotropis argentea,wide-ranged,64,1,-0.98 ,CR,1,-0.98 ,CR,121,0.89 ,LC
sp1575,Campylotropis brevifolia,wide-ranged,70,63,-0.10 ,NT,66,-0.06 ,NT,38,-0.46 ,VU
sp1576,Campylotropis capillipes,wide-ranged,908,378,-0.58 ,EN,407,-0.55 ,EN,833,-0.08 ,NT
sp1577,Campylotropis delavayi,wide-ranged,1453,1459,0.00 ,LC,1327,-0.09 ,NT,1144,-0.21 ,NT
sp1578,Campylotropis diversifolia,wide-ranged,134,1,-0.99 ,CR,1,-0.99 ,CR,200,0.49 ,LC
sp1579,Campylotropis grandifolia,narrow-ranged,99,0,-1.00 ,EX,0,-1.00 ,EX,8,-0.92 ,CR
sp1580,Campylotropis harmsii,wide-ranged,598,684,0.14 ,LC,601,0.01 ,LC,419,-0.30 ,NT
sp1581,Campylotropis henryi,wide-ranged,1214,520,-0.57 ,EN,554,-0.54 ,EN,1153,-0.05 ,NT
sp1582,Campylotropis hirtella,wide-ranged,1588,1519,-0.04 ,NT,1493,-0.06 ,NT,1347,-0.15 ,NT
sp1583,Campylotropis latifolia,wide-ranged,123,1,-0.99 ,CR,0,-1.00 ,EX,110,-0.11 ,NT
sp1584,Campylotropis macrocarpa,wide-ranged,5740,4090,-0.29 ,NT,3738,-0.35 ,VU,3870,-0.33 ,VU
sp1585,Campylotropis macrocarpa var. hupehensis,wide-ranged,755,533,-0.29 ,NT,439,-0.42 ,VU,311,-0.59 ,EN
sp1586,Campylotropis pauciflora,narrow-ranged,196,602,2.07 ,LC,596,2.04 ,LC,254,0.30 ,LC
sp1587,Campylotropis polyantha,wide-ranged,2246,2263,0.01 ,LC,2210,-0.02 ,NT,1871,-0.17 ,NT
sp1588,Campylotropis sulcata,wide-ranged,99,264,1.67 ,LC,209,1.11 ,LC,71,-0.28 ,NT
sp1589,Campylotropis tenuiramea,narrow-ranged,236,0,-1.00 ,EX,0,-1.00 ,EX,51,-0.78 ,EN
sp1590,Campylotropis teretiracemosa,narrow-ranged,61,515,7.44 ,LC,515,7.44 ,LC,276,3.52 ,LC
sp1591,Campylotropis trigonoclada,wide-ranged,1772,1859,0.05 ,LC,1804,0.02 ,LC,1574,-0.11 ,NT
sp1592,Campylotropis wenshanica,narrow-ranged,161,2,-0.99 ,CR,0,-1.00 ,EX,81,-0.50 ,VU
sp1593,Campylotropis wilsonii,wide-ranged,133,190,0.43 ,LC,193,0.45 ,LC,92,-0.31 ,VU
sp1594,Campylotropis yunnanensis,wide-ranged,932,470,-0.50 ,VU,531,-0.43 ,VU,804,-0.14 ,NT
sp1595,Campylotropis yunnanensis ssp. filipes,wide-ranged,69,96,0.39 ,LC,81,0.17 ,LC,54,-0.22 ,NT
sp1596,Canarium bengalense,wide-ranged,81,16,-0.80 ,CR,18,-0.78 ,EN,200,1.47 ,LC
sp1597,Canarium parvum,narrow-ranged,29,128,3.41 ,LC,135,3.66 ,LC,189,5.52 ,LC
sp1598,Canarium strictum,wide-ranged,66,259,2.92 ,LC,280,3.24 ,LC,138,1.09 ,LC
sp1599,Canarium subulatum,wide-ranged,1819,1914,0.05 ,LC,1866,0.03 ,LC,2122,0.17 ,LC
sp1600,Cansjera rheedei,wide-ranged,797,116,-0.85 ,CR,106,-0.87 ,CR,721,-0.10 ,NT
sp1601,Canthium dicoccum,wide-ranged,1670,1803,0.08 ,LC,1848,0.11 ,LC,1939,0.16 ,LC
sp1602,Canthium horridum,wide-ranged,1277,1443,0.13 ,LC,1482,0.16 ,LC,1577,0.23 ,LC
sp1603,Canthium simile,wide-ranged,695,655,-0.06 ,NT,644,-0.07 ,NT,698,0.00 ,LC
sp1604,Capparis acutifolia,wide-ranged,1748,1935,0.11 ,LC,1816,0.04 ,LC,1916,0.10 ,LC
sp1605,Capparis assamica,wide-ranged,64,151,1.36 ,LC,120,0.88 ,LC,74,0.16 ,LC
sp1606,Capparis bodinieri,wide-ranged,1329,1327,0.00 ,NT,1231,-0.07 ,NT,1200,-0.10 ,NT
sp1607,Capparis cantoniensis,wide-ranged,1619,1702,0.05 ,LC,1653,0.02 ,LC,1801,0.11 ,LC
sp1608,Capparis chingiana,wide-ranged,373,163,-0.56 ,EN,150,-0.60 ,EN,358,-0.04 ,NT
sp1609,Capparis dasyphylla,wide-ranged,34,77,1.26 ,LC,77,1.26 ,LC,55,0.62 ,LC
sp1610,Capparis floribunda,narrow-ranged,14,20,0.43 ,LC,18,0.29 ,LC,18,0.29 ,LC
sp1611,Capparis formosana,wide-ranged,40,75,0.88 ,LC,61,0.53 ,LC,62,0.55 ,LC
sp1612,Capparis hainanensis,narrow-ranged,51,297,4.82 ,LC,322,5.31 ,LC,464,8.10 ,LC
sp1613,Capparis henryi,narrow-ranged,38,51,0.34 ,LC,51,0.34 ,LC,41,0.08 ,LC
sp1614,Capparis himalayensis,wide-ranged,1578,1685,0.07 ,LC,1741,0.10 ,LC,1452,-0.08 ,NT
sp1615,Capparis khuamak,narrow-ranged,26,114,3.38 ,LC,121,3.65 ,LC,183,6.04 ,LC
sp1616,Capparis lanceolaris,narrow-ranged,24,44,0.83 ,LC,44,0.83 ,LC,38,0.58 ,LC
sp1617,Capparis masaikai,wide-ranged,484,4,-0.99 ,CR,6,-0.99 ,CR,425,-0.12 ,NT
sp1618,Capparis membranifolia,wide-ranged,1227,1399,0.14 ,LC,1459,0.19 ,LC,1543,0.26 ,LC
sp1619,Capparis micracantha,wide-ranged,92,54,-0.41 ,VU,46,-0.50 ,EN,243,1.64 ,LC
sp1620,Capparis multiflora,wide-ranged,97,45,-0.54 ,EN,41,-0.58 ,EN,148,0.53 ,LC
sp1621,Capparis pubiflora,wide-ranged,682,736,0.08 ,LC,704,0.03 ,LC,844,0.24 ,LC
sp1622,Capparis pubifolia,wide-ranged,63,27,-0.57 ,EN,43,-0.32 ,VU,127,1.02 ,LC
sp1623,Capparis sabiifolia,wide-ranged,71,0,-1.00 ,EX,0,-1.00 ,EX,56,-0.21 ,NT
sp1624,Capparis sepiaria,wide-ranged,523,665,0.27 ,LC,619,0.18 ,LC,727,0.39 ,LC
sp1625,Capparis spinosa,wide-ranged,2650,2783,0.05 ,LC,2867,0.08 ,LC,2999,0.13 ,LC
sp1626,Capparis subsessilis,wide-ranged,101,129,0.28 ,LC,151,0.50 ,LC,499,3.94 ,LC
sp1627,Capparis trichocarpa,narrow-ranged,103,303,1.94 ,LC,321,2.12 ,LC,178,0.73 ,LC
sp1628,Capparis urophylla,wide-ranged,1208,1344,0.11 ,LC,1331,0.10 ,LC,1256,0.04 ,LC
sp1629,Capparis versicolor,wide-ranged,1118,1233,0.10 ,LC,1209,0.08 ,LC,1375,0.23 ,LC
sp1630,Capparis wui,narrow-ranged,186,484,1.60 ,LC,497,1.67 ,LC,485,1.61 ,LC
sp1631,Capparis zeylanica,wide-ranged,520,498,-0.04 ,NT,418,-0.20 ,NT,361,-0.31 ,VU
sp1632,Capsicum annuum,wide-ranged,1968,1466,-0.26 ,NT,1391,-0.29 ,NT,1402,-0.29 ,NT
sp1633,Caragana acanthophylla,wide-ranged,1478,1599,0.08 ,LC,1693,0.15 ,LC,1873,0.27 ,LC
sp1634,Caragana aegacanthoides,wide-ranged,34,4,-0.88 ,CR,1,-0.97 ,CR,0,-1.00 ,EX
sp1635,Caragana arborescens,wide-ranged,2685,1860,-0.31 ,VU,1728,-0.36 ,VU,1273,-0.53 ,EN
sp1636,Caragana aurantiaca,wide-ranged,565,599,0.06 ,LC,636,0.13 ,LC,595,0.05 ,LC
sp1637,Caragana bicolor,wide-ranged,1573,1355,-0.14 ,NT,1344,-0.15 ,NT,1081,-0.31 ,VU
sp1638,Caragana boisii,wide-ranged,640,502,-0.22 ,NT,500,-0.22 ,NT,384,-0.40 ,VU
sp1639,Caragana brachypoda,wide-ranged,2412,2210,-0.08 ,NT,2127,-0.12 ,NT,1922,-0.20 ,NT
sp1640,Caragana brevifolia,wide-ranged,1883,1939,0.03 ,LC,1904,0.01 ,LC,1851,-0.02 ,NT
sp1641,Caragana changduensis,wide-ranged,1151,487,-0.58 ,EN,471,-0.59 ,EN,452,-0.61 ,EN
sp1642,Caragana chinghaiensis,wide-ranged,770,755,-0.02 ,NT,566,-0.26 ,NT,321,-0.58 ,EN
sp1643,Caragana chinghaiensis var. minima,wide-ranged,387,47,-0.88 ,CR,31,-0.92 ,CR,25,-0.94 ,CR
sp1644,Caragana crassispina,wide-ranged,75,64,-0.15 ,NT,64,-0.15 ,NT,23,-0.69 ,EN
sp1645,Caragana cuneatoalata,wide-ranged,60,66,0.10 ,LC,72,0.20 ,LC,17,-0.72 ,EN
sp1646,Caragana dasyphylla,wide-ranged,2746,3321,0.21 ,LC,3411,0.24 ,LC,3545,0.29 ,LC
sp1647,Caragana davazamcii,wide-ranged,2473,3227,0.30 ,LC,3215,0.30 ,LC,3230,0.31 ,LC
sp1648,Caragana densa,wide-ranged,1670,1627,-0.03 ,NT,1598,-0.04 ,NT,1373,-0.18 ,NT
sp1649,Caragana erinacea,wide-ranged,963,1276,0.33 ,LC,1304,0.35 ,LC,1179,0.22 ,LC
sp1650,Caragana franchetiana,wide-ranged,2235,2210,-0.01 ,NT,2322,0.04 ,LC,2154,-0.04 ,NT
sp1651,Caragana franchetiana var. gyirongensis,wide-ranged,34,4,-0.88 ,CR,0,-1.00 ,EX,0,-1.00 ,EX
sp1652,Caragana frutex,wide-ranged,3293,3753,0.14 ,LC,3897,0.18 ,LC,4257,0.29 ,LC
sp1653,Caragana fruticosa,wide-ranged,136,4,-0.97 ,CR,1,-0.99 ,CR,9,-0.93 ,CR
sp1654,Caragana jubata,wide-ranged,5730,6076,0.06 ,LC,5979,0.04 ,LC,5700,-0.01 ,NT
sp1655,Caragana jubata var. recurva,wide-ranged,1004,1002,0.00 ,NT,1006,0.00 ,LC,859,-0.14 ,NT
sp1656,Caragana junatovii,wide-ranged,142,202,0.42 ,LC,256,0.80 ,LC,232,0.63 ,LC
sp1657,Caragana kirghisorum,wide-ranged,137,248,0.81 ,LC,282,1.06 ,LC,343,1.50 ,LC
sp1658,Caragana korshinskii,wide-ranged,2573,2355,-0.08 ,NT,2041,-0.21 ,NT,1316,-0.49 ,VU
sp1659,Caragana kozlowii,wide-ranged,879,636,-0.28 ,NT,537,-0.39 ,VU,246,-0.72 ,EN
sp1660,Caragana leucophloea,wide-ranged,4161,3756,-0.10 ,NT,3495,-0.16 ,NT,3186,-0.23 ,NT
sp1661,Caragana leucospina,wide-ranged,1492,1426,-0.04 ,NT,1385,-0.07 ,NT,1380,-0.08 ,NT
sp1662,Caragana leveillei,wide-ranged,1499,516,-0.66 ,EN,437,-0.71 ,EN,739,-0.51 ,EN
sp1663,Caragana licentiana,wide-ranged,614,675,0.10 ,LC,650,0.06 ,LC,582,-0.05 ,NT
sp1664,Caragana limprichtii,wide-ranged,146,118,-0.19 ,NT,134,-0.08 ,NT,166,0.14 ,LC
sp1665,Caragana litwinowii,wide-ranged,124,0,-1.00 ,EX,0,-1.00 ,EX,0,-1.00 ,EX
sp1666,Caragana microphylla,wide-ranged,3079,3073,0.00 ,NT,2913,-0.05 ,NT,2662,-0.14 ,NT
sp1667,Caragana opulens,wide-ranged,4378,4043,-0.08 ,NT,3642,-0.17 ,NT,3190,-0.27 ,NT
sp1668,Caragana oreophila,wide-ranged,57,12,-0.79 ,EN,18,-0.68 ,EN,13,-0.77 ,EN
sp1669,Caragana pekinensis,wide-ranged,587,316,-0.46 ,VU,273,-0.53 ,EN,362,-0.38 ,VU
sp1670,Caragana pleiophylla,wide-ranged,659,473,-0.28 ,NT,476,-0.28 ,NT,531,-0.19 ,NT
sp1671,Caragana polourensis,wide-ranged,1619,1323,-0.18 ,NT,1413,-0.13 ,NT,1599,-0.01 ,NT
sp1672,Caragana pruinosa,wide-ranged,701,343,-0.51 ,EN,341,-0.51 ,EN,420,-0.40 ,VU
sp1673,Caragana purdomii,wide-ranged,782,616,-0.21 ,NT,528,-0.32 ,VU,362,-0.54 ,EN
sp1674,Caragana pygmaea,wide-ranged,1491,1465,-0.02 ,NT,1384,-0.07 ,NT,1466,-0.02 ,NT
sp1675,Caragana pygmaea var. angustissima,wide-ranged,895,734,-0.18 ,NT,685,-0.23 ,NT,538,-0.40 ,VU
sp1676,Caragana pygmaea var. parviflora,wide-ranged,510,453,-0.11 ,NT,446,-0.13 ,NT,414,-0.19 ,NT
sp1677,Caragana qingheensis,wide-ranged,45,7,-0.84 ,CR,2,-0.96 ,CR,0,-1.00 ,EX
sp1678,Caragana roborovskyi,wide-ranged,3082,2260,-0.27 ,NT,1989,-0.35 ,VU,1539,-0.50 ,EN
sp1679,Caragana rosea,wide-ranged,3165,2422,-0.23 ,NT,2362,-0.25 ,NT,1985,-0.37 ,VU
sp1680,Caragana shensiensis,narrow-ranged,146,785,4.38 ,LC,786,4.38 ,LC,697,3.77 ,LC
sp1681,Caragana sinica,wide-ranged,4187,2548,-0.39 ,VU,2155,-0.49 ,VU,1508,-0.64 ,EN
sp1682,Caragana soongorica,wide-ranged,165,280,0.70 ,LC,364,1.21 ,LC,418,1.53 ,LC
sp1683,Caragana spinosa,wide-ranged,557,341,-0.39 ,VU,286,-0.49 ,VU,201,-0.64 ,EN
sp1684,Caragana stenophylla,wide-ranged,4552,4560,0.00 ,LC,4336,-0.05 ,NT,3860,-0.15 ,NT
sp1685,Caragana stipitata,wide-ranged,1138,374,-0.67 ,EN,291,-0.74 ,EN,548,-0.52 ,EN
sp1686,Caragana tangutica,wide-ranged,1558,2241,0.44 ,LC,2228,0.43 ,LC,2219,0.42 ,LC
sp1687,Caragana tekesiensis,wide-ranged,71,41,-0.42 ,VU,43,-0.39 ,VU,54,-0.24 ,NT
sp1688,Caragana tibetica,wide-ranged,2858,3206,0.12 ,LC,3257,0.14 ,LC,3208,0.12 ,LC
sp1689,Caragana tragacanthoides,wide-ranged,393,318,-0.19 ,NT,245,-0.38 ,VU,161,-0.59 ,EN
sp1690,Caragana turfanensis,wide-ranged,258,154,-0.40 ,VU,159,-0.38 ,VU,290,0.12 ,LC
sp1691,Caragana turkestanica,wide-ranged,1526,1408,-0.08 ,NT,1351,-0.11 ,NT,1138,-0.25 ,NT
sp1692,Caragana ussuriensis,wide-ranged,166,161,-0.03 ,NT,152,-0.08 ,NT,152,-0.08 ,NT
sp1693,Caragana versicolor,wide-ranged,1795,2013,0.12 ,LC,1975,0.10 ,LC,1988,0.11 ,LC
sp1694,Caragana zahlbruckneri,wide-ranged,554,498,-0.10 ,NT,464,-0.16 ,NT,298,-0.46 ,VU
sp1695,Carallia brachiata,wide-ranged,959,615,-0.36 ,VU,486,-0.49 ,VU,453,-0.53 ,EN
sp1696,Carallia diplopetala,wide-ranged,799,822,0.03 ,LC,827,0.04 ,LC,794,-0.01 ,NT
sp1697,Carallia pectinifolia,wide-ranged,82,78,-0.05 ,NT,83,0.01 ,LC,206,1.51 ,LC
sp1698,Carissa carandas,wide-ranged,182,228,0.25 ,LC,210,0.15 ,LC,235,0.29 ,LC
sp1699,Carissa edulis,narrow-ranged,183,461,1.52 ,LC,469,1.56 ,LC,434,1.37 ,LC
sp1700,Carissa macrocarpa,wide-ranged,83,104,0.25 ,LC,112,0.35 ,LC,119,0.43 ,LC
sp1701,Carissa spinarum,wide-ranged,832,915,0.10 ,LC,872,0.05 ,LC,617,-0.26 ,NT
sp1702,Carmona microphylla,wide-ranged,133,152,0.14 ,LC,204,0.53 ,LC,286,1.15 ,LC
sp1703,Carpinus chuniana,wide-ranged,754,436,-0.42 ,VU,273,-0.64 ,EN,66,-0.91 ,CR
sp1704,Carpinus cordata,wide-ranged,2377,1876,-0.21 ,NT,1833,-0.23 ,NT,1185,-0.50 ,EN
sp1705,Carpinus cordata var. chinensis,wide-ranged,666,175,-0.74 ,EN,155,-0.77 ,EN,100,-0.85 ,CR
sp1706,Carpinus cordata var. mollis,wide-ranged,356,275,-0.23 ,NT,233,-0.35 ,VU,138,-0.61 ,EN
sp1707,Carpinus fangiana,wide-ranged,1167,683,-0.41 ,VU,535,-0.54 ,EN,358,-0.69 ,EN
sp1708,Carpinus fargesiana,wide-ranged,1566,1213,-0.23 ,NT,1102,-0.30 ,NT,733,-0.53 ,EN
sp1709,Carpinus hebestroma,narrow-ranged,50,52,0.04 ,LC,51,0.02 ,LC,37,-0.26 ,NT
sp1710,Carpinus henryana,wide-ranged,1060,627,-0.41 ,VU,445,-0.58 ,EN,232,-0.78 ,EN
sp1711,Carpinus hupeana,wide-ranged,713,228,-0.68 ,EN,178,-0.75 ,EN,68,-0.90 ,CR
sp1712,Carpinus kawakamii,wide-ranged,72,156,1.17 ,LC,115,0.60 ,LC,61,-0.15 ,NT
sp1713,Carpinus kweichowensis,wide-ranged,319,968,2.03 ,LC,919,1.88 ,LC,445,0.39 ,LC
sp1714,Carpinus londoniana,wide-ranged,2834,2746,-0.03 ,NT,2633,-0.07 ,NT,1989,-0.30 ,NT
sp1715,Carpinus microphylla,narrow-ranged,271,945,2.49 ,LC,913,2.37 ,LC,473,0.75 ,LC
sp1716,Carpinus minutiserrata,narrow-ranged,79,68,-0.14 ,NT,67,-0.15 ,NT,69,-0.13 ,NT
sp1717,Carpinus mollicoma,wide-ranged,91,81,-0.11 ,NT,74,-0.19 ,NT,74,-0.19 ,NT
sp1718,Carpinus monbeigiana,wide-ranged,497,480,-0.03 ,NT,427,-0.14 ,NT,386,-0.22 ,NT
sp1719,Carpinus omeiensis,narrow-ranged,337,1432,3.25 ,LC,1442,3.28 ,LC,1221,2.62 ,LC
sp1720,Carpinus polyneura,wide-ranged,2304,1269,-0.45 ,VU,927,-0.60 ,EN,440,-0.81 ,CR
sp1721,Carpinus pubescens,wide-ranged,1977,1157,-0.41 ,VU,1015,-0.49 ,VU,794,-0.60 ,EN
sp1722,Carpinus purpurinervis,wide-ranged,148,92,-0.38 ,VU,84,-0.43 ,VU,81,-0.45 ,VU
sp1723,Carpinus rankanensis,wide-ranged,33,41,0.24 ,LC,38,0.15 ,LC,37,0.12 ,LC
sp1724,Carpinus rankanensis var. matsudae,narrow-ranged,25,53,1.12 ,LC,52,1.08 ,LC,42,0.68 ,LC
sp1725,Carpinus rupestris,wide-ranged,1026,561,-0.45 ,VU,372,-0.64 ,EN,262,-0.74 ,EN
sp1726,Carpinus shensiensis,wide-ranged,285,206,-0.28 ,NT,173,-0.39 ,VU,71,-0.75 ,EN
sp1727,Carpinus stipulata,wide-ranged,538,606,0.13 ,LC,597,0.11 ,LC,425,-0.21 ,NT
sp1728,Carpinus tsaiana,wide-ranged,59,0,-1.00 ,EX,0,-1.00 ,EX,31,-0.47 ,VU
sp1729,Carpinus tschonoskii,wide-ranged,1617,1241,-0.23 ,NT,1087,-0.33 ,VU,815,-0.50 ,VU
sp1730,Carpinus tsunyihensis,narrow-ranged,134,0,-1.00 ,EX,0,-1.00 ,EX,8,-0.94 ,CR
sp1731,Carpinus turczaninowii,wide-ranged,2244,1423,-0.37 ,VU,1298,-0.42 ,VU,761,-0.66 ,EN
sp1732,Carpinus viminea,wide-ranged,2301,1369,-0.41 ,VU,1071,-0.53 ,EN,739,-0.68 ,EN
sp1733,Carpinus viminea var. chiukiangensis,wide-ranged,102,169,0.66 ,LC,139,0.36 ,LC,54,-0.47 ,VU
sp1734,Carrierea calycina,wide-ranged,1132,198,-0.83 ,CR,106,-0.91 ,CR,189,-0.83 ,CR
sp1735,Carrierea dunniana,narrow-ranged,1601,3022,0.89 ,LC,3022,0.89 ,LC,2702,0.69 ,LC
sp1736,Carya cathayensis,wide-ranged,1025,253,-0.75 ,EN,165,-0.84 ,CR,178,-0.83 ,CR
sp1737,Carya hunanensis,wide-ranged,216,19,-0.91 ,CR,4,-0.98 ,CR,0,-1.00 ,EX
sp1738,Carya kweichowensis,wide-ranged,109,70,-0.36 ,VU,40,-0.63 ,EN,23,-0.79 ,EN
sp1739,Carya tonkinensis,wide-ranged,506,320,-0.37 ,VU,234,-0.54 ,EN,190,-0.62 ,EN
sp1740,Caryodaphnopsis henryi,wide-ranged,33,1,-0.97 ,CR,1,-0.97 ,CR,53,0.61 ,LC
sp1741,Caryodaphnopsis laotica,narrow-ranged,90,103,0.14 ,LC,99,0.10 ,LC,294,2.27 ,LC
sp1742,Caryodaphnopsis tonkinensis,wide-ranged,89,4,-0.96 ,CR,8,-0.91 ,CR,290,2.26 ,LC
sp1743,Caryopteris aureoglandulosa,wide-ranged,640,551,-0.14 ,NT,506,-0.21 ,NT,630,-0.02 ,NT
sp1744,Caryopteris bicolor,wide-ranged,646,274,-0.58 ,EN,312,-0.52 ,EN,462,-0.28 ,NT
sp1745,Caryopteris forrestii,wide-ranged,1746,1738,0.00 ,NT,1706,-0.02 ,NT,1262,-0.28 ,NT
sp1746,Caryopteris forrestii var. minor,wide-ranged,675,31,-0.95 ,CR,29,-0.96 ,CR,57,-0.92 ,CR
sp1747,Caryopteris glutinosa,narrow-ranged,180,628,2.49 ,LC,636,2.53 ,LC,570,2.17 ,LC
sp1748,Caryopteris jinshajiangensis,wide-ranged,425,371,-0.13 ,NT,422,-0.01 ,NT,564,0.33 ,LC
sp1749,Caryopteris mongholica,wide-ranged,3019,2791,-0.08 ,NT,2372,-0.21 ,NT,1328,-0.56 ,EN
sp1750,Caryopteris paniculata,wide-ranged,1120,1099,-0.02 ,NT,1075,-0.04 ,NT,1054,-0.06 ,NT
sp1751,Caryopteris tangutica,wide-ranged,623,547,-0.12 ,NT,476,-0.24 ,NT,379,-0.39 ,VU
sp1752,Caryopteris terniflora,wide-ranged,2965,2411,-0.19 ,NT,2206,-0.26 ,NT,1377,-0.54 ,EN
sp1753,Caryopteris trichosphaera,wide-ranged,1003,665,-0.34 ,VU,623,-0.38 ,VU,634,-0.37 ,VU
sp1754,Caryota mitis,wide-ranged,109,44,-0.60 ,EN,59,-0.46 ,VU,378,2.47 ,LC
sp1755,Caryota monostachya,wide-ranged,174,339,0.95 ,LC,390,1.24 ,LC,498,1.86 ,LC
sp1756,Caryota ochlandra,wide-ranged,810,965,0.19 ,LC,1029,0.27 ,LC,1134,0.40 ,LC
sp1757,Caryota urens,wide-ranged,598,660,0.10 ,LC,648,0.08 ,LC,627,0.05 ,LC
sp1758,Casearia flexuosa,wide-ranged,42,0,-1.00 ,EX,0,-1.00 ,EX,21,-0.50 ,EN
sp1759,Casearia glomerata,wide-ranged,1417,1544,0.09 ,LC,1499,0.06 ,LC,1456,0.03 ,LC
sp1760,Casearia graveolens,wide-ranged,353,483,0.37 ,LC,452,0.28 ,LC,410,0.16 ,LC
sp1761,Casearia kurzii,narrow-ranged,110,357,2.25 ,LC,346,2.15 ,LC,252,1.29 ,LC
sp1762,Casearia membranacea,wide-ranged,1347,783,-0.42 ,VU,767,-0.43 ,VU,1401,0.04 ,LC
sp1763,Casearia tardieuae,wide-ranged,92,44,-0.52 ,EN,37,-0.60 ,EN,39,-0.58 ,EN
sp1764,Casearia velutina,wide-ranged,878,787,-0.10 ,NT,683,-0.22 ,NT,450,-0.49 ,VU
sp1765,Cassiope abbreviata,wide-ranged,138,92,-0.33 ,VU,94,-0.32 ,VU,21,-0.85 ,CR
sp1766,Cassiope argyrotricha,narrow-ranged,74,84,0.14 ,LC,70,-0.05 ,NT,35,-0.53 ,EN
sp1767,Cassiope fastigiata,wide-ranged,347,384,0.11 ,LC,368,0.06 ,LC,109,-0.69 ,EN
sp1768,Cassiope membranifolia,narrow-ranged,132,408,2.09 ,LC,394,1.98 ,LC,181,0.37 ,LC
sp1769,Cassiope myosuroides,wide-ranged,220,169,-0.23 ,NT,143,-0.35 ,VU,81,-0.63 ,EN
sp1770,Cassiope nana,wide-ranged,30,13,-0.57 ,EN,19,-0.37 ,VU,6,-0.80 ,CR
sp1771,Cassiope palpebrata,wide-ranged,99,48,-0.52 ,EN,38,-0.62 ,EN,46,-0.54 ,EN
sp1772,Cassiope pectinata,wide-ranged,789,489,-0.38 ,VU,498,-0.37 ,VU,473,-0.40 ,VU
sp1773,Cassiope selaginoides,wide-ranged,1043,936,-0.10 ,NT,899,-0.14 ,NT,554,-0.47 ,VU
sp1774,Cassiope wardii,wide-ranged,354,370,0.05 ,LC,361,0.02 ,LC,370,0.05 ,LC
sp1775,Castanea mollissima,wide-ranged,6769,6870,0.01 ,LC,6933,0.02 ,LC,6365,-0.06 ,NT
sp1776,Castanopsis amabilis,narrow-ranged,574,729,0.27 ,LC,729,0.27 ,LC,1225,1.13 ,LC
sp1777,Castanopsis argyrophylla,wide-ranged,276,308,0.12 ,LC,297,0.08 ,LC,250,-0.09 ,NT
sp1778,Castanopsis boisii,wide-ranged,26,3,-0.88 ,CR,0,-1.00 ,EX,63,1.42 ,LC
sp1779,Castanopsis calathiformis,wide-ranged,679,816,0.20 ,LC,812,0.20 ,LC,583,-0.14 ,NT
