species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp5797,Mussaenda henryi,wide-ranged,352,44,-0.88,CR,38,-0.89,CR,506,0.44,LC
sp5798,Mussaenda hirsutula,wide-ranged,1604,1350,-0.16,NT,994,-0.38,VU,1652,0.03,LC
sp5799,Mussaenda hossei,wide-ranged,334,440,0.32,LC,376,0.13,LC,368,0.1,LC
sp5800,Mussaenda inflata,narrow-ranged,141,464,2.29,LC,448,2.18,LC,608,3.31,LC
sp5801,Mussaenda kwangsiensis,wide-ranged,388,245,-0.37,VU,310,-0.2,NT,484,0.25,LC
sp5802,Mussaenda kwangtungensis,wide-ranged,169,329,0.95,LC,319,0.89,LC,304,0.8,LC
sp5803,Mussaenda laxiflora,wide-ranged,309,401,0.3,LC,286,-0.07,NT,240,-0.22,NT
sp5804,Mussaenda lotungensis,narrow-ranged,56,1920,33.29,LC,1997,34.66,LC,1624,28,LC
sp5805,Mussaenda macrophylla,wide-ranged,496,583,0.18,LC,599,0.21,LC,519,0.05,LC
sp5806,Mussaenda membranifolia,wide-ranged,40,65,0.63,LC,64,0.6,LC,91,1.28,LC
sp5807,Mussaenda mollissima,wide-ranged,276,354,0.28,LC,345,0.25,LC,301,0.09,LC
sp5808,Mussaenda multinervis,wide-ranged,165,211,0.28,LC,196,0.19,LC,205,0.24,LC
sp5809,Mussaenda parviflora,wide-ranged,275,211,-0.23,NT,168,-0.39,VU,295,0.07,LC
sp5810,Mussaenda pubescens,wide-ranged,2957,3676,0.24,LC,3542,0.2,LC,3611,0.22,LC
sp5811,Mussaenda sessilifolia,wide-ranged,49,154,2.14,LC,142,1.9,LC,77,0.57,LC
sp5812,Mussaenda simpliciloba,wide-ranged,298,161,-0.46,VU,176,-0.41,VU,238,-0.2,NT
sp5813,Mussaenda treutleri,wide-ranged,74,56,-0.24,NT,47,-0.36,VU,44,-0.41,VU
sp5814,Mycetia bracteata,wide-ranged,72,293,3.07,LC,301,3.18,LC,66,-0.08,NT
sp5815,Mycetia brevipes,narrow-ranged,57,3956,68.4,LC,3885,67.16,LC,1180,19.7,LC
sp5816,Mycetia brevisepala,wide-ranged,187,243,0.3,LC,227,0.21,LC,244,0.3,LC
sp5817,Mycetia glandulosa,wide-ranged,204,262,0.28,LC,244,0.2,LC,213,0.04,LC
sp5818,Mycetia gracilis,wide-ranged,182,278,0.53,LC,256,0.41,LC,207,0.14,LC
sp5819,Mycetia hainanensis,narrow-ranged,63,2336,36.08,LC,2437,37.68,LC,2164,33.35,LC
sp5820,Mycetia hirta,wide-ranged,821,1036,0.26,LC,994,0.21,LC,760,-0.07,NT
sp5821,Mycetia longiflora,wide-ranged,382,493,0.29,LC,446,0.17,LC,203,-0.47,VU
sp5822,Mycetia longifolia,wide-ranged,214,388,0.81,LC,399,0.86,LC,199,-0.07,NT
sp5823,Mycetia nepalensis,wide-ranged,46,108,1.35,LC,94,1.04,LC,38,-0.17,NT
sp5824,Mycetia sinensis,wide-ranged,1623,1499,-0.08,NT,1412,-0.13,NT,1346,-0.17,NT
sp5825,Mycetia yunnanica,wide-ranged,45,3,-0.93,CR,1,-0.98,CR,0,-1,EX
sp5826,Myrica adenophora,wide-ranged,996,662,-0.34,VU,677,-0.32,VU,1318,0.32,LC
sp5827,Myrica esculenta,wide-ranged,2550,2330,-0.09,NT,2261,-0.11,NT,1998,-0.22,NT
sp5828,Myrica nana,wide-ranged,1262,486,-0.61,EN,471,-0.63,EN,773,-0.39,VU
sp5829,Myrica rubra,wide-ranged,4075,3715,-0.09,NT,3583,-0.12,NT,3662,-0.1,NT
sp5830,Myricaria bracteata,wide-ranged,3834,4330,0.13,LC,4398,0.15,LC,4538,0.18,LC
sp5831,Myricaria elegans,wide-ranged,2406,2808,0.17,LC,2821,0.17,LC,2381,-0.01,NT
sp5832,Myricaria laxiflora,wide-ranged,79,47,-0.41,VU,28,-0.65,EN,13,-0.84,CR
sp5833,Myricaria paniculata,wide-ranged,2641,3070,0.16,LC,3134,0.19,LC,3449,0.31,LC
sp5834,Myricaria platyphylla,wide-ranged,841,842,0,LC,752,-0.11,NT,569,-0.32,VU
sp5835,Myricaria prostrata,wide-ranged,3944,3531,-0.1,NT,3334,-0.15,NT,2757,-0.3,VU
sp5836,Myricaria pulcherrima,wide-ranged,1607,2089,0.3,LC,2099,0.31,LC,2180,0.36,LC
sp5837,Myricaria rosea,wide-ranged,1033,833,-0.19,NT,920,-0.11,NT,1181,0.14,LC
sp5838,Myricaria squamosa,wide-ranged,4776,4357,-0.09,NT,4171,-0.13,NT,3845,-0.19,NT
sp5839,Myrioneuron effusum,narrow-ranged,71,1081,14.23,LC,1080,14.21,LC,1390,18.58,LC
sp5840,Myrioneuron nutans,wide-ranged,119,534,3.49,LC,495,3.16,LC,316,1.66,LC
sp5841,Myriopteron extensum,wide-ranged,608,831,0.37,LC,825,0.36,LC,761,0.25,LC
sp5842,Myristica yunnanensis,wide-ranged,84,395,3.7,LC,401,3.77,LC,300,2.57,LC
sp5843,Myrsine africana,wide-ranged,3307,2918,-0.12,NT,2636,-0.2,NT,2131,-0.36,VU
sp5844,Myrsine elliptica,wide-ranged,624,1139,0.83,LC,1123,0.8,LC,1104,0.77,LC
sp5845,Myrsine faberi,wide-ranged,702,594,-0.15,NT,471,-0.33,VU,552,-0.21,NT
sp5846,Myrsine kwangsiensis,wide-ranged,786,1099,0.4,LC,1087,0.38,LC,1365,0.74,LC
sp5847,Myrsine linearis,wide-ranged,770,279,-0.64,EN,286,-0.63,EN,912,0.18,LC
sp5848,Myrsine seguinii,wide-ranged,3636,2624,-0.28,NT,2231,-0.39,VU,2334,-0.36,VU
sp5849,Myrsine semiserrata,wide-ranged,2469,2327,-0.06,NT,2153,-0.13,NT,1835,-0.26,NT
sp5850,Myrsine stolonifera,wide-ranged,3467,3081,-0.11,NT,2680,-0.23,NT,2503,-0.28,NT
sp5851,Mytilaria laosensis,wide-ranged,751,87,-0.88,CR,67,-0.91,CR,531,-0.29,NT
sp5852,Myxopyrum pierrei,wide-ranged,51,40,-0.22,NT,54,0.06,LC,75,0.47,LC
sp5853,Myxopyrum smilacifolium,wide-ranged,42,36,-0.14,NT,44,0.05,LC,58,0.38,LC
sp5854,Nageia fleuryi,wide-ranged,56,56,0,LC,48,-0.14,NT,58,0.04,LC
sp5855,Nageia nagi,wide-ranged,989,477,-0.52,EN,295,-0.7,EN,148,-0.85,CR
sp5856,Nageia wallichiana,wide-ranged,49,134,1.73,LC,121,1.47,LC,90,0.84,LC
sp5857,Naravelia pilulifera,wide-ranged,416,50,-0.88,CR,40,-0.9,CR,473,0.14,LC
sp5858,Naravelia zeylanica,wide-ranged,37,112,2.03,LC,98,1.65,LC,76,1.05,LC
sp5859,Natsiatopsis thunbergiifolia,narrow-ranged,50,245,3.9,LC,252,4.04,LC,342,5.84,LC
sp5860,Natsiatum herpeticum,narrow-ranged,109,2907,25.67,LC,2832,24.98,LC,1249,10.46,LC
sp5861,Nauclea officinalis,wide-ranged,958,873,-0.09,NT,881,-0.08,NT,640,-0.33,VU
sp5862,Nayariophyton zizyphifolium,wide-ranged,70,65,-0.07,NT,113,0.61,LC,67,-0.04,NT
sp5863,Neillia affinis,wide-ranged,1572,1038,-0.34,VU,876,-0.44,VU,880,-0.44,VU
sp5864,Neillia affinis var. pauciflora,wide-ranged,233,77,-0.67,EN,67,-0.71,EN,71,-0.7,EN
sp5865,Neillia breviracemosa,narrow-ranged,133,3030,21.78,LC,2964,21.29,LC,1313,8.87,LC
sp5866,Neillia fugongensis,narrow-ranged,48,3511,72.15,LC,3402,69.88,LC,1029,20.44,LC
sp5867,Neillia gracilis,wide-ranged,553,183,-0.67,EN,190,-0.66,EN,302,-0.45,VU
sp5868,Neillia jinggangshanensis,wide-ranged,114,49,-0.57,EN,35,-0.69,EN,28,-0.75,EN
sp5869,Neillia ribesioides,wide-ranged,1902,1922,0.01,LC,1826,-0.04,NT,1289,-0.32,VU
sp5870,Neillia rubiflora,wide-ranged,545,549,0.01,LC,497,-0.09,NT,478,-0.12,NT
sp5871,Neillia serratisepala,wide-ranged,744,603,-0.19,NT,506,-0.32,VU,310,-0.58,EN
sp5872,Neillia sinensis,wide-ranged,2900,1926,-0.34,VU,1687,-0.42,VU,1250,-0.57,EN
sp5873,Neillia sinensis var. caudata,wide-ranged,40,3,-0.93,CR,1,-0.98,CR,77,0.93,LC
sp5874,Neillia sparsiflora,wide-ranged,79,7,-0.91,CR,12,-0.85,CR,70,-0.11,NT
sp5875,Neillia thibetica,wide-ranged,715,817,0.14,LC,748,0.05,LC,605,-0.15,NT
sp5876,Neillia thyrsiflora,wide-ranged,1228,1299,0.06,LC,1231,0,LC,829,-0.32,VU
sp5877,Neillia thyrsiflora var. tunkinensis,wide-ranged,141,0,-1,EX,0,-1,EX,131,-0.07,NT
sp5878,Neocinnamomum caudatum,wide-ranged,814,693,-0.15,NT,653,-0.2,NT,412,-0.49,VU
sp5879,Neocinnamomum delavayi,wide-ranged,1197,1003,-0.16,NT,937,-0.22,NT,973,-0.19,NT
sp5880,Neocinnamomum fargesii,wide-ranged,418,379,-0.09,NT,249,-0.4,VU,100,-0.76,EN
sp5881,Neocinnamomum lecomtei,wide-ranged,289,68,-0.76,EN,74,-0.74,EN,451,0.56,LC
sp5882,Neocinnamomum mekongense,wide-ranged,125,112,-0.1,NT,100,-0.2,NT,76,-0.39,VU
sp5883,Neohymenopogon oligocarpus,narrow-ranged,182,318,0.75,LC,289,0.59,LC,447,1.46,LC
sp5884,Neohymenopogon parasiticus,wide-ranged,816,756,-0.07,NT,745,-0.09,NT,787,-0.04,NT
sp5885,Neolamarckia cadamba,wide-ranged,447,464,0.04,LC,457,0.02,LC,480,0.07,LC
sp5886,Neolitsea aciculata,narrow-ranged,48,46,-0.04,NT,43,-0.1,NT,38,-0.21,NT
sp5887,Neolitsea acuminatissima,wide-ranged,33,53,0.61,LC,44,0.33,LC,51,0.55,LC
sp5888,Neolitsea alongensis,wide-ranged,79,193,1.44,LC,194,1.46,LC,77,-0.03,NT
sp5889,Neolitsea aurata,wide-ranged,3057,2644,-0.14,NT,2293,-0.25,NT,2019,-0.34,VU
sp5890,Neolitsea aurata var. chekiangensis,wide-ranged,875,655,-0.25,NT,463,-0.47,VU,235,-0.73,EN
sp5891,Neolitsea aurata var. glauca,wide-ranged,66,4,-0.94,CR,5,-0.92,CR,0,-1,EX
sp5892,Neolitsea aurata var. paraciculata,wide-ranged,1406,847,-0.4,VU,480,-0.66,EN,164,-0.88,CR
sp5893,Neolitsea aurata var. undulatula,wide-ranged,358,545,0.52,LC,481,0.34,LC,354,-0.01,NT
sp5894,Neolitsea brevipes,wide-ranged,658,383,-0.42,VU,273,-0.59,EN,226,-0.66,EN
sp5895,Neolitsea buisanensis,wide-ranged,70,53,-0.24,NT,57,-0.19,NT,188,1.69,LC
sp5896,Neolitsea cambodiana,wide-ranged,1882,1987,0.06,LC,1776,-0.06,NT,1666,-0.11,NT
sp5897,Neolitsea cambodiana var. glabra,wide-ranged,824,1081,0.31,LC,1038,0.26,LC,590,-0.28,NT
sp5898,Neolitsea chrysotricha,narrow-ranged,49,5,-0.9,CR,2,-0.96,CR,2,-0.96,CR
sp5899,Neolitsea chuii,wide-ranged,1734,1794,0.03,LC,1494,-0.14,NT,1167,-0.33,VU
sp5900,Neolitsea confertifolia,wide-ranged,2503,1706,-0.32,VU,1496,-0.4,VU,1055,-0.58,EN
sp5901,Neolitsea daibuensis,narrow-ranged,52,2178,40.88,LC,2208,41.46,LC,1140,20.92,LC
sp5902,Neolitsea ellipsoidea,wide-ranged,198,21,-0.89,CR,12,-0.94,CR,16,-0.92,CR
sp5903,Neolitsea hainanensis,wide-ranged,112,35,-0.69,EN,43,-0.62,EN,350,2.13,LC
sp5904,Neolitsea hiiranensis,narrow-ranged,13,63,3.85,LC,61,3.69,LC,40,2.08,LC
sp5905,Neolitsea homilantha,wide-ranged,1171,733,-0.37,VU,688,-0.41,VU,846,-0.28,NT
sp5906,Neolitsea howii,wide-ranged,52,52,0,LC,62,0.19,LC,79,0.52,LC
sp5907,Neolitsea hsiangkweiensis,wide-ranged,384,40,-0.9,CR,16,-0.96,CR,27,-0.93,CR
sp5908,Neolitsea impressa,wide-ranged,248,165,-0.33,VU,218,-0.12,NT,165,-0.33,VU
sp5909,Neolitsea konishii,wide-ranged,44,46,0.05,LC,40,-0.09,NT,39,-0.11,NT
sp5910,Neolitsea kwangsiensis,wide-ranged,319,93,-0.71,EN,80,-0.75,EN,278,-0.13,NT
sp5911,Neolitsea levinei,wide-ranged,2924,2746,-0.06,NT,2473,-0.15,NT,2052,-0.3,NT
sp5912,Neolitsea longipedicellata,narrow-ranged,241,3462,13.37,LC,3451,13.32,LC,2485,9.31,LC
sp5913,Neolitsea lunglingensis,wide-ranged,25,0,-1,EX,0,-1,EX,0,-1,EX
sp5914,Neolitsea menglaensis,narrow-ranged,38,104,1.74,LC,109,1.87,LC,208,4.47,LC
sp5915,Neolitsea oblongifolia,narrow-ranged,54,1620,29,LC,1677,30.06,LC,1696,30.41,LC
sp5916,Neolitsea obtusifolia,narrow-ranged,91,1916,20.05,LC,1987,20.84,LC,2436,25.77,LC
sp5917,Neolitsea ovatifolia,wide-ranged,846,533,-0.37,VU,453,-0.46,VU,676,-0.2,NT
sp5918,Neolitsea pallens,wide-ranged,107,166,0.55,LC,162,0.51,LC,77,-0.28,NT
sp5919,Neolitsea parvigemma,wide-ranged,43,61,0.42,LC,59,0.37,LC,64,0.49,LC
sp5920,Neolitsea phanerophlebia,wide-ranged,1227,1495,0.22,LC,1287,0.05,LC,897,-0.27,NT
sp5921,Neolitsea pingbienensis,narrow-ranged,178,92,-0.48,VU,61,-0.66,EN,259,0.46,LC
sp5922,Neolitsea pinninervis,wide-ranged,713,736,0.03,LC,491,-0.31,VU,167,-0.77,EN
sp5923,Neolitsea polycarpa,wide-ranged,48,4,-0.92,CR,2,-0.96,CR,139,1.9,LC
sp5924,Neolitsea pulchella,wide-ranged,1253,1033,-0.18,NT,808,-0.36,VU,781,-0.38,VU
sp5925,Neolitsea purpurascens,narrow-ranged,408,1759,3.31,LC,1732,3.25,LC,1790,3.39,LC
sp5926,Neolitsea sericea,narrow-ranged,23,10,-0.57,EN,10,-0.57,EN,8,-0.65,EN
sp5927,Neolitsea shingningensis,wide-ranged,186,12,-0.94,CR,8,-0.96,CR,2,-0.99,CR
sp5928,Neolitsea sutchuanensis,wide-ranged,931,741,-0.2,NT,538,-0.42,VU,285,-0.69,EN
sp5929,Neolitsea tomentosa,narrow-ranged,338,1156,2.42,LC,1025,2.03,LC,875,1.59,LC
sp5930,Neolitsea undulatifolia,wide-ranged,70,0,-1,EX,0,-1,EX,60,-0.14,NT
sp5931,Neolitsea variabillima,wide-ranged,28,39,0.39,LC,31,0.11,LC,38,0.36,LC
sp5932,Neolitsea velutina,wide-ranged,176,17,-0.9,CR,14,-0.92,CR,368,1.09,LC
sp5933,Neolitsea villosa,narrow-ranged,37,224,5.05,LC,214,4.78,LC,112,2.03,LC
sp5934,Neolitsea wushanica,wide-ranged,1663,1098,-0.34,VU,923,-0.44,VU,383,-0.77,EN
sp5935,Neolitsea zeylanica,wide-ranged,301,0,-1,EX,1,-1,EX,7,-0.98,CR
sp5936,Neomicrocalamus prainii,wide-ranged,126,265,1.1,LC,270,1.14,LC,58,-0.54,EN
sp5937,Neomicrocalamus yunnanensis,wide-ranged,28,0,-1,EX,0,-1,EX,113,3.04,LC
sp5938,Neonauclea griffithii,wide-ranged,266,353,0.33,LC,347,0.3,LC,328,0.23,LC
sp5939,Neonauclea truncata,wide-ranged,23,39,0.7,LC,35,0.52,LC,36,0.57,LC
sp5940,Neonauclea tsaiana,narrow-ranged,68,781,10.49,LC,817,11.01,LC,363,4.34,LC
sp5941,Neoshirakia atrobadiomaculata,wide-ranged,1408,984,-0.3,VU,773,-0.45,VU,803,-0.43,VU
sp5942,Neoshirakia japonica,wide-ranged,2477,1557,-0.37,VU,1396,-0.44,VU,1046,-0.58,EN
sp5943,Nephelium chryseum,wide-ranged,343,445,0.3,LC,394,0.15,LC,447,0.3,LC
sp5944,Nephelium topengii,wide-ranged,60,111,0.85,LC,175,1.92,LC,295,3.92,LC
sp5945,Neuropeltis racemosa,wide-ranged,91,92,0.01,LC,86,-0.05,NT,84,-0.08,NT
sp5946,Nitraria pamirica,wide-ranged,153,64,-0.58,EN,39,-0.75,EN,12,-0.92,CR
sp5947,Nitraria roborowskii,wide-ranged,5140,5922,0.15,LC,6285,0.22,LC,6687,0.3,LC
sp5948,Nitraria sibirica,wide-ranged,7463,7667,0.03,LC,7887,0.06,LC,8387,0.12,LC
sp5949,Nitraria sphaerocarpa,wide-ranged,4776,5157,0.08,LC,5360,0.12,LC,5543,0.16,LC
sp5950,Nitraria tangutorum,wide-ranged,3073,3656,0.19,LC,3806,0.24,LC,3931,0.28,LC
sp5951,Nothaphoebe cavaleriei,wide-ranged,565,324,-0.43,VU,227,-0.6,EN,171,-0.7,EN
sp5952,Nothaphoebe konishii,narrow-ranged,31,22,-0.29,NT,20,-0.35,VU,20,-0.35,VU
sp5953,Nothapodytes collina,wide-ranged,48,93,0.94,LC,86,0.79,LC,85,0.77,LC
sp5954,Nothapodytes nimmoniana,wide-ranged,80,3,-0.96,CR,1,-0.99,CR,159,0.99,LC
sp5955,Nothapodytes obscura,wide-ranged,251,97,-0.61,EN,88,-0.65,EN,757,2.02,LC
sp5956,Nothapodytes obtusifolia,narrow-ranged,56,1529,26.3,LC,1667,28.77,LC,1909,33.09,LC
sp5957,Nothapodytes pittosporoides,wide-ranged,1903,1885,-0.01,NT,1856,-0.02,NT,1833,-0.04,NT
sp5958,Nothapodytes tomentosa,wide-ranged,81,3,-0.96,CR,4,-0.95,CR,14,-0.83,CR
sp5959,Nouelia insignis,wide-ranged,803,224,-0.72,EN,276,-0.66,EN,857,0.07,LC
sp5960,Nyctocalos brunfelsiiflorum,wide-ranged,53,345,5.51,LC,363,5.85,LC,289,4.45,LC
sp5961,Nyctocalos pinnatum,narrow-ranged,225,2552,10.34,LC,2536,10.27,LC,2423,9.77,LC
sp5962,Nyssa javanica,wide-ranged,670,644,-0.04,NT,651,-0.03,NT,754,0.13,LC
sp5963,Nyssa shangszeensis,wide-ranged,37,31,-0.16,NT,43,0.16,LC,71,0.92,LC
sp5964,Nyssa shweliensis,wide-ranged,106,34,-0.68,EN,31,-0.71,EN,12,-0.89,CR
sp5965,Nyssa sinensis,wide-ranged,3078,2060,-0.33,VU,1751,-0.43,VU,1767,-0.43,VU
sp5966,Nyssa wenshanensis,wide-ranged,39,0,-1,EX,0,-1,EX,67,0.72,LC
sp5967,Nyssa yunnanensis,wide-ranged,61,190,2.11,LC,173,1.84,LC,52,-0.15,NT
sp5968,Ochna integerrima,wide-ranged,344,295,-0.14,NT,274,-0.2,NT,361,0.05,LC
sp5969,Ocimum sanctum,wide-ranged,719,306,-0.57,EN,304,-0.58,EN,503,-0.3,VU
sp5970,Ohwia caudata,wide-ranged,4323,4446,0.03,LC,4290,-0.01,NT,3819,-0.12,NT
sp5971,Olax austrosinensis,wide-ranged,212,284,0.34,LC,362,0.71,LC,870,3.1,LC
sp5972,Olax imbricata,wide-ranged,116,176,0.52,LC,266,1.29,LC,594,4.12,LC
sp5973,Olea brachiata,wide-ranged,60,57,-0.05,NT,58,-0.03,NT,80,0.33,LC
sp5974,Olea caudatilimba,wide-ranged,265,201,-0.24,NT,126,-0.52,EN,236,-0.11,NT
sp5975,Olea europaea ssp. cuspidata,wide-ranged,503,91,-0.82,CR,100,-0.8,CR,186,-0.63,EN
sp5976,Olea guangxiensis,wide-ranged,356,25,-0.93,CR,34,-0.9,CR,278,-0.22,NT
sp5977,Olea hainanensis,wide-ranged,295,239,-0.19,NT,266,-0.1,NT,385,0.31,LC
sp5978,Olea laxiflora,narrow-ranged,72,51,-0.29,NT,46,-0.36,VU,14,-0.81,CR
sp5979,Olea neriifolia,narrow-ranged,571,2136,2.74,LC,2191,2.84,LC,2533,3.44,LC
sp5980,Olea paniculata,wide-ranged,285,417,0.46,LC,399,0.4,LC,328,0.15,LC
sp5981,Olea parvilimba,narrow-ranged,46,1236,25.87,LC,1231,25.76,LC,1402,29.48,LC
sp5982,Olea rosea,wide-ranged,284,1029,2.62,LC,1033,2.64,LC,588,1.07,LC
sp5983,Olea salicifolia,wide-ranged,154,1402,8.1,LC,1443,8.37,LC,403,1.62,LC
sp5984,Olea tetragonoclada,narrow-ranged,368,2317,5.3,LC,2375,5.45,LC,2601,6.07,LC
sp5985,Olea tsoongii,wide-ranged,2135,1757,-0.18,NT,1583,-0.26,NT,1348,-0.37,VU
sp5986,Oligostachyum glabrescens,narrow-ranged,211,2651,11.56,LC,2621,11.42,LC,1213,4.75,LC
sp5987,Oligostachyum gracilipes,narrow-ranged,764,4673,5.12,LC,4839,5.33,LC,5377,6.04,LC
sp5988,Oligostachyum hupehense,narrow-ranged,191,5447,27.52,LC,5399,27.27,LC,5206,26.26,LC
sp5989,Oligostachyum lubricum,narrow-ranged,200,267,0.34,LC,294,0.47,LC,220,0.1,LC
sp5990,Oligostachyum nuspiculum,wide-ranged,307,92,-0.7,EN,57,-0.81,CR,236,-0.23,NT
sp5991,Oligostachyum oedogonatum,wide-ranged,53,105,0.98,LC,70,0.32,LC,80,0.51,LC
sp5992,Oligostachyum paniculatum,narrow-ranged,129,683,4.29,LC,722,4.6,LC,1236,8.58,LC
sp5993,Oligostachyum puberulum,narrow-ranged,268,1896,6.07,LC,1869,5.97,LC,1931,6.21,LC
sp5994,Oligostachyum scabriflorum,wide-ranged,375,312,-0.17,NT,226,-0.4,VU,230,-0.39,VU
sp5995,Oligostachyum scabriflorum var. breviligulatum,wide-ranged,188,190,0.01,LC,156,-0.17,NT,117,-0.38,VU
sp5996,Oligostachyum spongiosum,wide-ranged,254,0,-1,EX,0,-1,EX,22,-0.91,CR
sp5997,Oligostachyum sulcatum,wide-ranged,162,119,-0.27,NT,111,-0.31,VU,91,-0.44,VU
sp5998,Ophiorrhiza lignosa,narrow-ranged,351,264,-0.25,NT,223,-0.36,VU,801,1.28,LC
sp5999,Opilia amentacea,narrow-ranged,45,136,2.02,LC,141,2.13,LC,242,4.38,LC
sp6000,Oplopanax elatus,narrow-ranged,272,1074,2.95,LC,1098,3.04,LC,580,1.13,LC
sp6001,Oreocnide frutescens,wide-ranged,4695,4728,0.01,LC,4447,-0.05,NT,3894,-0.17,NT
sp6002,Oreocnide frutescens ssp. insignis,narrow-ranged,150,1574,9.49,LC,1599,9.66,LC,1312,7.75,LC
sp6003,Oreocnide frutescens ssp. occidentalis,narrow-ranged,163,193,0.18,LC,177,0.09,LC,417,1.56,LC
sp6004,Oreocnide integrifolia,wide-ranged,102,171,0.68,LC,196,0.92,LC,174,0.71,LC
sp6005,Oreocnide kwangsiensis,wide-ranged,276,365,0.32,LC,428,0.55,LC,969,2.51,LC
sp6006,Oreocnide obovata,wide-ranged,1250,1220,-0.02,NT,1141,-0.09,NT,1055,-0.16,NT
sp6007,Oreocnide obovata var. paradoxa,narrow-ranged,97,2761,27.46,LC,2768,27.54,LC,1204,11.41,LC
sp6008,Oreocnide pedunculata,wide-ranged,58,70,0.21,LC,66,0.14,LC,64,0.1,LC
sp6009,Oreocnide rubescens,wide-ranged,731,907,0.24,LC,952,0.3,LC,947,0.3,LC
sp6010,Oreocnide serrulata,wide-ranged,50,1,-0.98,CR,0,-1,EX,184,2.68,LC
sp6011,Oreocnide tonkinensis,wide-ranged,243,175,-0.28,NT,172,-0.29,NT,433,0.78,LC
sp6012,Orixa japonica,wide-ranged,2508,1319,-0.47,VU,1045,-0.58,EN,593,-0.76,EN
sp6013,Ormosia apiculata,narrow-ranged,176,2291,12.02,LC,2334,12.26,LC,1961,10.14,LC
sp6014,Ormosia balansae,wide-ranged,639,74,-0.88,CR,58,-0.91,CR,120,-0.81,CR
sp6015,Ormosia elliptica,wide-ranged,567,350,-0.38,VU,192,-0.66,EN,82,-0.86,CR
sp6016,Ormosia emarginata,wide-ranged,73,110,0.51,LC,109,0.49,LC,116,0.59,LC
sp6017,Ormosia eugeniifolia,narrow-ranged,131,690,4.27,LC,723,4.52,LC,1226,8.36,LC
sp6018,Ormosia ferruginea,narrow-ranged,107,805,6.52,LC,832,6.78,LC,989,8.24,LC
sp6019,Ormosia fordiana,wide-ranged,1373,473,-0.66,EN,468,-0.66,EN,1451,0.06,LC
sp6020,Ormosia formosana,narrow-ranged,69,449,5.51,LC,448,5.49,LC,621,8,LC
sp6021,Ormosia glaberrima,wide-ranged,1078,474,-0.56,EN,408,-0.62,EN,1024,-0.05,NT
sp6022,Ormosia henryi,wide-ranged,3061,2312,-0.24,NT,1906,-0.38,VU,1548,-0.49,VU
sp6023,Ormosia hosiei,wide-ranged,2822,1633,-0.42,VU,1243,-0.56,EN,673,-0.76,EN
sp6024,Ormosia howii,wide-ranged,24,29,0.21,LC,26,0.08,LC,35,0.46,LC
sp6025,Ormosia indurata,wide-ranged,382,203,-0.47,VU,207,-0.46,VU,436,0.14,LC
sp6026,Ormosia inflata,wide-ranged,47,34,-0.28,NT,48,0.02,LC,53,0.13,LC
sp6027,Ormosia longipes,wide-ranged,30,2,-0.93,CR,3,-0.9,CR,76,1.53,LC
sp6028,Ormosia merrilliana,wide-ranged,346,106,-0.69,EN,119,-0.66,EN,383,0.11,LC
sp6029,Ormosia microphylla,wide-ranged,1269,856,-0.33,VU,693,-0.45,VU,530,-0.58,EN
sp6030,Ormosia microphylla var. tomentosa,narrow-ranged,190,2546,12.4,LC,2578,12.57,LC,2602,12.69,LC
sp6031,Ormosia nanningensis,wide-ranged,35,25,-0.29,NT,34,-0.03,NT,52,0.49,LC
sp6032,Ormosia napoensis,narrow-ranged,67,818,11.21,LC,848,11.66,LC,1066,14.91,LC
sp6033,Ormosia nuda,wide-ranged,1172,612,-0.48,VU,396,-0.66,EN,193,-0.84,CR
sp6034,Ormosia olivacea,wide-ranged,387,435,0.12,LC,428,0.11,LC,356,-0.08,NT
sp6035,Ormosia pachycarpa,wide-ranged,196,55,-0.72,EN,54,-0.72,EN,292,0.49,LC
sp6036,Ormosia pachyptera,wide-ranged,32,0,-1,EX,0,-1,EX,109,2.41,LC
sp6037,Ormosia pingbianensis,wide-ranged,74,0,-1,EX,0,-1,EX,134,0.81,LC
sp6038,Ormosia pinnata,wide-ranged,683,354,-0.48,VU,338,-0.51,EN,825,0.21,LC
sp6039,Ormosia pubescens,wide-ranged,29,19,-0.34,VU,25,-0.14,NT,75,1.59,LC
sp6040,Ormosia purpureiflora,narrow-ranged,270,728,1.7,LC,739,1.74,LC,821,2.04,LC
sp6041,Ormosia saxatilis,wide-ranged,104,39,-0.63,EN,18,-0.83,CR,8,-0.92,CR
sp6042,Ormosia semicastrata,wide-ranged,1608,1650,0.03,LC,1541,-0.04,NT,1490,-0.07,NT
sp6043,Ormosia sericeolucida,wide-ranged,234,148,-0.37,VU,210,-0.1,NT,310,0.32,LC
sp6044,Ormosia simplicifolia,wide-ranged,134,58,-0.57,EN,72,-0.46,VU,479,2.57,LC
sp6045,Ormosia xylocarpa,wide-ranged,1890,1639,-0.13,NT,1438,-0.24,NT,1335,-0.29,NT
sp6046,Ormosia yunnanensis,wide-ranged,370,476,0.29,LC,469,0.27,LC,407,0.1,LC
sp6047,Orophea hainanensis,wide-ranged,89,55,-0.38,VU,38,-0.57,EN,292,2.28,LC
sp6048,Orophea hirsuta,wide-ranged,210,786,2.74,LC,933,3.44,LC,946,3.5,LC
