code,name,Type,Qin
sp5071,Litsea kobuskiana,wide-ranged,LC
sp5072,Litsea kwangsiensis,wide-ranged,EN
sp5073,Litsea kwangtungensis,wide-ranged,EN
sp5074,Litsea lancifolia,wide-ranged,LC
sp5075,Litsea lancifolia var. ellipsoidea,wide-ranged,LC
sp5076,Litsea lancifolia var. pedicellata,wide-ranged,LC
sp5077,Litsea lancilimba,wide-ranged,LC
sp5078,Litsea liboshengii,wide-ranged,DD
sp5080,Litsea liyuyingi,wide-ranged,EN
sp5081,Litsea longistaminata,wide-ranged,VU
sp5083,Litsea martabanica,wide-ranged,LC
sp5084,Litsea mishmiensis,wide-ranged,DD
sp5085,Litsea mollis,wide-ranged,LC
sp5086,Litsea monopetala,wide-ranged,LC
sp5088,Litsea moupinensis,wide-ranged,LC
sp5090,Litsea oligophlebia,wide-ranged,EN
sp5091,Litsea panamanja,wide-ranged,LC
sp5092,Litsea pedunculata,wide-ranged,LC
sp5093,Litsea pedunculata var. pubescens,wide-ranged,DD
sp5094,Litsea populifolia,wide-ranged,LC
sp5095,Litsea pseudoelongata,wide-ranged,LC
sp5096,Litsea pungens,wide-ranged,LC
sp5097,Litsea rotundifolia,wide-ranged,LC
sp5098,Litsea rotundifolia var. ovatifolia,wide-ranged,LC
sp5099,Litsea rubescens,wide-ranged,LC
sp5100,Litsea rubescens var. yunnanensis,wide-ranged,LC
sp5101,Litsea salicifolia,wide-ranged,LC
sp5102,Litsea semecarpifolia,wide-ranged,LC
sp5103,Litsea sericea,wide-ranged,LC
sp5104,Litsea subcoriacea,wide-ranged,LC
sp5105,Litsea suberosa,wide-ranged,LC
sp5106,Litsea szemaois,wide-ranged,CR
sp5107,Litsea taronensis,wide-ranged,LC
sp5109,Litsea tsinlingensis,wide-ranged,LC
sp5110,Litsea umbellata,wide-ranged,LC
sp5111,Litsea vang var. lobata,wide-ranged,LC
sp5112,Litsea variabilis,wide-ranged,NT
sp5113,Litsea variabilis var. oblonga,wide-ranged,LC
sp5114,Litsea veitchiana,wide-ranged,VU
sp5116,Litsea verticillata,wide-ranged,LC
sp5117,Litsea verticillifolia,wide-ranged,LC
sp5118,Litsea wilsonii,wide-ranged,LC
sp5119,Litsea yaoshanensis,wide-ranged,NT
sp5120,Litsea yunnanensis,wide-ranged,LC
sp5121,Livistona chinensis,wide-ranged,VU
sp5122,Livistona saribus,wide-ranged,NT
sp5123,Loeseneriella concinna,wide-ranged,DD
sp5125,Loeseneriella lenticellata,wide-ranged,LC
sp5126,Loeseneriella merrilliana,wide-ranged,LC
sp5127,Loeseneriella yunnanensis,wide-ranged,DD
sp5128,Lonicera acuminata,wide-ranged,LC
sp5129,Lonicera acuminata var. depilata,wide-ranged,LC
sp5130,Lonicera albertii,wide-ranged,LC
sp5131,Lonicera altmannii,wide-ranged,NT
sp5132,Lonicera angustifolia,wide-ranged,LC
sp5133,Lonicera anisocalyx,wide-ranged,NT
sp5134,Lonicera bournei,wide-ranged,LC
sp5137,Lonicera caerulea var. edulis,wide-ranged,LC
sp5138,Lonicera calcarata,wide-ranged,LC
sp5139,Lonicera calvescens,wide-ranged,LC
sp5140,Lonicera carnosifolia,wide-ranged,LC
sp5141,Lonicera chrysantha,wide-ranged,LC
sp5142,Lonicera chrysantha ssp. koehneana,wide-ranged,LC
sp5144,Lonicera cinerea,wide-ranged,NT
sp5146,Lonicera confusa,wide-ranged,LC
sp5147,Lonicera crassifolia,wide-ranged,LC
sp5148,Lonicera cyanocarpa,wide-ranged,LC
sp5149,Lonicera dasystyla,wide-ranged,LC
sp5150,Lonicera elisae,wide-ranged,LC
sp5151,Lonicera fargesii,wide-ranged,LC
sp5152,Lonicera ferdinandi,wide-ranged,LC
sp5153,Lonicera ferruginea,wide-ranged,LC
sp5155,Lonicera fragrantissima,wide-ranged,LC
sp5156,Lonicera fulvotomentosa,wide-ranged,LC
sp5157,Lonicera graebneri,wide-ranged,LC
sp5158,Lonicera gynochlamydea,wide-ranged,LC
sp5159,Lonicera hemsleyana,wide-ranged,LC
sp5160,Lonicera heterophylla,wide-ranged,LC
sp5161,Lonicera hildebrandiana,wide-ranged,LC
sp5162,Lonicera hispida,wide-ranged,LC
sp5163,Lonicera humilis,wide-ranged,NT
sp5164,Lonicera hypoglauca,wide-ranged,LC
sp5165,Lonicera hypoglauca ssp. nudiflora,wide-ranged,LC
sp5166,Lonicera inodora,wide-ranged,LC
sp5167,Lonicera japonica,wide-ranged,LC
sp5168,Lonicera japonica var. chinensis,wide-ranged,LC
sp5169,Lonicera kansuensis,wide-ranged,LC
sp5171,Lonicera lanceolata,wide-ranged,LC
sp5172,Lonicera lanceolata var. glabra,wide-ranged,LC
sp5173,Lonicera ligustrina,wide-ranged,LC
sp5174,Lonicera ligustrina var. yunnanensis,wide-ranged,LC
sp5175,Lonicera litangensis,wide-ranged,LC
sp5178,Lonicera maackii,wide-ranged,LC
sp5179,Lonicera maackii var. erubescens,wide-ranged,LC
sp5180,Lonicera macrantha,wide-ranged,VU
sp5181,Lonicera macrantha var. heterotricha,wide-ranged,LC
sp5182,Lonicera macranthoides,wide-ranged,LC
sp5183,Lonicera maximowiczii,wide-ranged,LC
sp5184,Lonicera microphylla,wide-ranged,LC
sp5185,Lonicera minuta,wide-ranged,LC
sp5187,Lonicera modesta,wide-ranged,LC
sp5188,Lonicera modesta var. lushanensis,wide-ranged,LC
sp5189,Lonicera mucronata,wide-ranged,LC
sp5190,Lonicera myrtillus,wide-ranged,LC
sp5191,Lonicera myrtillus var. cyclophylla,wide-ranged,LC
sp5192,Lonicera nervosa,wide-ranged,LC
sp5193,Lonicera nubium,wide-ranged,LC
sp5194,Lonicera oblata,wide-ranged,VU
sp5196,Lonicera pampaninii,wide-ranged,LC
sp5197,Lonicera pileata,wide-ranged,LC
sp5198,Lonicera pileata var. linearis,wide-ranged,LC
sp5199,Lonicera praeflorens,wide-ranged,LC
sp5200,Lonicera prostrata,wide-ranged,LC
sp5201,Lonicera retusa,wide-ranged,LC
sp5202,Lonicera rhytidophylla,wide-ranged,LC
sp5203,Lonicera rupicola,wide-ranged,VU
sp5204,Lonicera rupicola var. syringantha,wide-ranged,LC
sp5205,Lonicera ruprechtiana,wide-ranged,LC
sp5206,Lonicera ruprechtiana var. calvescens,wide-ranged,LC
sp5207,Lonicera semenovii,wide-ranged,LC
sp5208,Lonicera serreana,wide-ranged,LC
sp5209,Lonicera setifera,wide-ranged,LC
sp5210,Lonicera similis,wide-ranged,LC
sp5211,Lonicera spinosa,wide-ranged,LC
sp5212,Lonicera stephanocarpa,wide-ranged,LC
sp5213,Lonicera subaequalis,wide-ranged,LC
sp5214,Lonicera subhispida,wide-ranged,LC
sp5215,Lonicera sublabiata,wide-ranged,LC
sp5216,Lonicera tangutica,wide-ranged,LC
sp5217,Lonicera tatarica,wide-ranged,LC
sp5218,Lonicera tatarica var. micrantha,wide-ranged,LC
sp5219,Lonicera tatarinowii,wide-ranged,LC
sp5220,Lonicera tomentella,wide-ranged,LC
sp5221,Lonicera tomentella var. tsarongensis,wide-ranged,LC
sp5222,Lonicera tragophylla,wide-ranged,LC
sp5224,Lonicera trichogyne,wide-ranged,LC
sp5225,Lonicera trichosantha,wide-ranged,LC
sp5226,Lonicera trichosantha var. deflexicalyx,wide-ranged,LC
sp5227,Lonicera trichosepala,wide-ranged,LC
sp5229,Lonicera virgultorum,wide-ranged,LC
sp5230,Lonicera webbiana,wide-ranged,LC
sp5231,Lonicera webbiana var. mupinensis,wide-ranged,LC
sp5232,Lonicera yunnanensis,wide-ranged,LC
sp5233,Loranthus delavayi,wide-ranged,LC
sp5234,Loranthus guizhouensis,wide-ranged,LC
sp5235,Loranthus kaoi,wide-ranged,LC
sp5236,Loranthus lambertianus,wide-ranged,LC
sp5238,Loranthus tanakae,wide-ranged,LC
sp5239,Loropetalum chinense,wide-ranged,LC
sp5241,Loropetalum lanceum,wide-ranged,EN
sp5242,Loropetalum subcordatum,wide-ranged,EN
sp5244,Loxostigma cavaleriei,wide-ranged,LC
sp5246,Loxostigma glabrifolium,wide-ranged,LC
sp5247,Loxostigma griffithii,wide-ranged,LC
sp5248,Loxostigma mekongense,wide-ranged,VU
sp5249,Luculia pinceana,wide-ranged,LC
sp5250,Luvunga scandens,wide-ranged,LC
sp5251,Lycianthes neesiana,wide-ranged,NT
sp5252,Lycianthes yunnanensis,wide-ranged,LC
sp5253,Lycium barbarum,wide-ranged,LC
sp5255,Lycium chinense,wide-ranged,LC
sp5256,Lycium cylindricum,wide-ranged,CR
sp5257,Lycium dasystemum,wide-ranged,LC
sp5258,Lycium ruthenicum,wide-ranged,LC
sp5259,Lycium truncatum,wide-ranged,LC
sp5260,Lycium yunnanense,wide-ranged,VU
sp5261,Lyonia compta,wide-ranged,NT
sp5262,Lyonia doyonensis,wide-ranged,LC
sp5263,Lyonia macrocalyx,wide-ranged,DD
sp5264,Lyonia ovalifolia,wide-ranged,LC
sp5265,Lyonia ovalifolia var. elliptica,wide-ranged,LC
sp5266,Lyonia ovalifolia var. hebecarpa,wide-ranged,DD
sp5267,Lyonia ovalifolia var. lanceolata,wide-ranged,LC
sp5268,Lyonia ovalifolia var. rubrovenia,wide-ranged,DD
sp5269,Lyonia ovalifolia var. tomentosa,wide-ranged,LC
sp5270,Lyonia villosa,wide-ranged,LC
sp5271,Lyonia villosa var. sphaerantha,wide-ranged,LC
sp5272,Lysidice rhodostegia,wide-ranged,LC
sp5273,Lysionotus aeschynanthoides,wide-ranged,LC
sp5274,Lysionotus atropurpureus,wide-ranged,LC
sp5275,Lysionotus chingii,wide-ranged,LC
sp5277,Lysionotus forrestii,wide-ranged,LC
sp5278,Lysionotus gamosepalus,wide-ranged,LC
sp5279,Lysionotus gracilis,wide-ranged,LC
sp5280,Lysionotus heterophyllus,wide-ranged,LC
sp5281,Lysionotus heterophyllus var. lasianthus,wide-ranged,LC
sp5283,Lysionotus involucratus,wide-ranged,NT
sp5287,Lysionotus metuoensis,wide-ranged,LC
sp5290,Lysionotus pauciflorus,wide-ranged,LC
sp5291,Lysionotus pauciflorus var. indutus,wide-ranged,DD
sp5292,Lysionotus petelotii,wide-ranged,LC
sp5293,Lysionotus pubescens,wide-ranged,LC
sp5294,Lysionotus serratus,wide-ranged,LC
sp5296,Lysionotus sessilifolius,wide-ranged,NT
sp5298,Maackia amurensis,wide-ranged,LC
sp5299,Maackia australis,wide-ranged,EN
sp5300,Maackia chekiangensis,wide-ranged,EN
sp5301,Maackia hupehensis,wide-ranged,LC
sp5302,Maackia tenuifolia,wide-ranged,LC
sp5303,Macaranga andamanica,wide-ranged,LC
sp5304,Macaranga denticulata,wide-ranged,LC
sp5305,Macaranga henryi,wide-ranged,LC
sp5306,Macaranga indica,wide-ranged,LC
sp5307,Macaranga kurzii,wide-ranged,LC
sp5308,Macaranga lowii,wide-ranged,LC
sp5309,Macaranga pustulata,wide-ranged,LC
sp5310,Macaranga sampsonii,wide-ranged,LC
sp5312,Macaranga tanarius,wide-ranged,LC
sp5313,Machilus austroguizhouensis,wide-ranged,EN
sp5314,Machilus bonii,wide-ranged,NT
sp5315,Machilus breviflora,wide-ranged,LC
sp5316,Machilus calcicola,wide-ranged,LC
sp5317,Machilus cavaleriei,wide-ranged,NT
sp5318,Machilus chayuensis,wide-ranged,VU
sp5319,Machilus chekiangensis,wide-ranged,NT
sp5320,Machilus chienkweiensis,wide-ranged,LC
sp5321,Machilus chinensis,wide-ranged,LC
sp5322,Machilus chuanchienensis,wide-ranged,NT
sp5325,Machilus decursinervis,wide-ranged,LC
sp5326,Machilus dumicola,wide-ranged,EN
sp5327,Machilus duthiei,wide-ranged,NT
sp5328,Machilus fasciculata,wide-ranged,NT
sp5329,Machilus foonchewii,wide-ranged,NT
sp5330,Machilus fukienensis,wide-ranged,NT
sp5331,Machilus gamblei,wide-ranged,LC
sp5332,Machilus glaucifolia,wide-ranged,NT
sp5333,Machilus gongshanensis,wide-ranged,VU
sp5336,Machilus grijsii,wide-ranged,LC
sp5337,Machilus ichangensis,wide-ranged,LC
sp5338,Machilus ichangensis var. leiophylla,wide-ranged,NT
sp5340,Machilus kwangtungensis,wide-ranged,LC
sp5342,Machilus leptophylla,wide-ranged,LC
sp5343,Machilus lichuanensis,wide-ranged,LC
sp5344,Machilus litseifolia,wide-ranged,LC
sp5350,Machilus microcarpa,wide-ranged,LC
sp5351,Machilus minkweiensis,wide-ranged,VU
sp5352,Machilus minutiloba,wide-ranged,CR
sp5353,Machilus monticola,wide-ranged,LC
sp5354,Machilus multinervia,wide-ranged,VU
sp5355,Machilus nakao,wide-ranged,NT
sp5357,Machilus nanmu,wide-ranged,EN
sp5358,Machilus obscurinervis,wide-ranged,LC
sp5359,Machilus oculodracontis,wide-ranged,EN
sp5360,Machilus oreophila,wide-ranged,LC
sp5361,Machilus ovatiloba,wide-ranged,NT
sp5362,Machilus parabreviflora,wide-ranged,NT
sp5363,Machilus pauhoi,wide-ranged,LC
sp5364,Machilus phoenicis,wide-ranged,LC
sp5365,Machilus platycarpa,wide-ranged,VU
sp5366,Machilus pomifera,wide-ranged,NT
sp5368,Machilus rehderi,wide-ranged,LC
sp5369,Machilus robusta,wide-ranged,LC
sp5370,Machilus rufipes,wide-ranged,NT
sp5371,Machilus salicina,wide-ranged,LC
sp5373,Machilus shiwandashanica,wide-ranged,NT
sp5374,Machilus shweliensis,wide-ranged,LC
sp5375,Machilus sichourensis,wide-ranged,NT
sp5378,Machilus tenuipilis,wide-ranged,NT
sp5379,Machilus thunbergii,wide-ranged,LC
sp5380,Machilus velutina,wide-ranged,LC
sp5383,Machilus viridis,wide-ranged,LC
sp5384,Machilus wangchiana,wide-ranged,LC
sp5385,Machilus yunnanensis,wide-ranged,LC
sp5386,Machilus zuihoensis,wide-ranged,LC
sp5388,Maclura amboinensis,wide-ranged,LC
sp5389,Maclura cochinchinensis,wide-ranged,LC
sp5390,Maclura fruticosa,wide-ranged,LC
sp5391,Maclura pubescens,wide-ranged,LC
sp5392,Maclura tricuspidata,wide-ranged,LC
sp5393,Maclurodendron oligophlebium,wide-ranged,LC
sp5395,Macropanax decandrus,wide-ranged,LC
sp5396,Macropanax dispermus,wide-ranged,LC
sp5398,Macropanax rosthornii,wide-ranged,LC
sp5399,Macropanax undulatus,wide-ranged,LC
sp5400,Macrosolen bibracteolatus,wide-ranged,LC
sp5401,Macrosolen geminatus,wide-ranged,LC
sp5403,Macrosolen tricolor,wide-ranged,LC
sp5405,Maddenia himalaica,wide-ranged,LC
sp5406,Maddenia hypoleuca,wide-ranged,LC
sp5407,Maddenia hypoxantha,wide-ranged,LC
sp5408,Maddenia incisoserrata,wide-ranged,LC
sp5409,Maddenia wilsonii,wide-ranged,LC
sp5410,Madhuca hainanensis,wide-ranged,VU
sp5411,Madhuca pasquieri,wide-ranged,VU
sp5414,Maesa argentea,wide-ranged,LC
sp5416,Maesa cavinervis,wide-ranged,LC
sp5417,Maesa chisia,wide-ranged,LC
sp5419,Maesa consanguinea,wide-ranged,NT
sp5420,Maesa hupehensis,wide-ranged,LC
sp5421,Maesa indica,wide-ranged,LC
sp5422,Maesa insignis,wide-ranged,LC
sp5423,Maesa japonica,wide-ranged,LC
sp5425,Maesa macilentoides,wide-ranged,NT
sp5426,Maesa manipurensis,wide-ranged,LC
sp5427,Maesa marioniae,wide-ranged,LC
sp5428,Maesa membranacea,wide-ranged,LC
sp5429,Maesa montana,wide-ranged,LC
sp5430,Maesa parvifolia,wide-ranged,LC
sp5431,Maesa perlarius,wide-ranged,LC
sp5432,Maesa permollis,wide-ranged,LC
sp5433,Maesa ramentacea,wide-ranged,LC
sp5435,Maesa rugosa,wide-ranged,NT
sp5437,Maesa striatocarpa,wide-ranged,LC
sp5438,Mahonia bodinieri,wide-ranged,LC
sp5439,Mahonia bracteolata,wide-ranged,VU
sp5440,Mahonia breviracema,wide-ranged,CR
sp5441,Mahonia conferta,wide-ranged,VU
sp5443,Mahonia duclouxiana,wide-ranged,LC
sp5444,Mahonia eurybracteata,wide-ranged,LC
sp5445,Mahonia eurybracteata ssp. ganpinensis,wide-ranged,DD
sp5446,Mahonia fordii,wide-ranged,NT
sp5447,Mahonia gracilipes,wide-ranged,LC
sp5449,Mahonia japonica,wide-ranged,LC
sp5450,Mahonia monyulensis,wide-ranged,VU
sp5451,Mahonia napaulensis,wide-ranged,LC
sp5452,Mahonia nitens,wide-ranged,LC
sp5453,Mahonia oiwakensis,wide-ranged,LC
sp5455,Mahonia polyodonta,wide-ranged,LC
sp5458,Mahonia shenii,wide-ranged,DD
sp5459,Mahonia sheridaniana,wide-ranged,LC
sp5460,Malaisia scandens,wide-ranged,LC
sp5461,Malania oleifera,wide-ranged,VU
sp5462,Mallotus anomalus,wide-ranged,LC
sp5463,Mallotus apelta,wide-ranged,LC
sp5464,Mallotus apelta var. kwangsiensis,wide-ranged,LC
sp5465,Mallotus barbatus,wide-ranged,LC
sp5466,Mallotus barbatus var. croizatianus,wide-ranged,LC
sp5467,Mallotus conspurcatus,wide-ranged,CR
sp5468,Mallotus decipiens,wide-ranged,LC
sp5469,Mallotus dunnii,wide-ranged,LC
sp5470,Mallotus esquirolii,wide-ranged,LC
sp5471,Mallotus garrettii,wide-ranged,LC
sp5472,Mallotus japonicus,wide-ranged,LC
sp5473,Mallotus lianus,wide-ranged,LC
sp5475,Mallotus metcalfianus,wide-ranged,LC
sp5476,Mallotus microcarpus,wide-ranged,LC
sp5477,Mallotus millietii,wide-ranged,DD
sp5478,Mallotus nepalensis,wide-ranged,DD
sp5479,Mallotus oreophilus,wide-ranged,LC
sp5480,Mallotus paniculatus,wide-ranged,LC
sp5481,Mallotus peltatus,wide-ranged,LC
sp5482,Mallotus philippensis,wide-ranged,LC
sp5483,Mallotus repandus,wide-ranged,LC
sp5484,Mallotus tenuifolius,wide-ranged,LC
sp5485,Mallotus tetracoccus,wide-ranged,LC
sp5486,Mallotus tiliifolius,wide-ranged,LC
sp5487,Mallotus yunnanensis,wide-ranged,LC
sp5488,Malus asiatica,wide-ranged,LC
sp5489,Malus baccata,wide-ranged,LC
sp5490,Malus daochengensis,wide-ranged,DD
sp5491,Malus doumeri,wide-ranged,LC
sp5492,Malus halliana,wide-ranged,NT
sp5493,Malus honanensis,wide-ranged,NT
sp5494,Malus hupehensis,wide-ranged,LC
sp5495,Malus kansuensis,wide-ranged,LC
sp5496,Malus kansuensis var. calva,wide-ranged,LC
sp5497,Malus komarovii,wide-ranged,EN
sp5498,Malus leiocalyca,wide-ranged,DD
sp5499,Malus mandshurica,wide-ranged,LC
sp5500,Malus muliensis,wide-ranged,DD
sp5501,Malus ombrophila,wide-ranged,NT
sp5502,Malus prattii,wide-ranged,LC
sp5503,Malus prunifolia,wide-ranged,LC
sp5504,Malus rockii,wide-ranged,LC
sp5505,Malus sieboldii,wide-ranged,LC
sp5506,Malus sieversii,wide-ranged,DD
sp5507,Malus sikkimensis,wide-ranged,VU
sp5508,Malus spectabilis,wide-ranged,NT
sp5509,Malus toringoides,wide-ranged,NT
sp5510,Malus transitoria,wide-ranged,LC
sp5512,Malus yunnanensis,wide-ranged,VU
sp5513,Malus yunnanensis var. veitchii,wide-ranged,LC
sp5514,Mammea yunnanensis,wide-ranged,NT
sp5517,Mananthes microdonta,wide-ranged,LC
sp5519,Mangifera laurina,wide-ranged,LC
sp5520,Mangifera persiciforma,wide-ranged,VU
sp5521,Mangifera sylvatica,wide-ranged,EN
sp5522,Manglietia aromatica,wide-ranged,VU
sp5524,Manglietia caveana,wide-ranged,EN
sp5526,Manglietia conifera,wide-ranged,LC
sp5528,Manglietia dandyi,wide-ranged,EN
sp5529,Manglietia duclouxii,wide-ranged,VU
sp5530,Manglietia fordiana,wide-ranged,LC
sp5531,Manglietia fordiana var. hainanensis,wide-ranged,NT
sp5532,Manglietia forrestii,wide-ranged,VU
sp5536,Manglietia hookeri,wide-ranged,VU
sp5537,Manglietia insignis,wide-ranged,VU
sp5538,Manglietia kwangtungensis,wide-ranged,VU
sp5542,Manglietia pachyphylla,wide-ranged,VU
sp5546,Manglietia szechuanica,wide-ranged,VU
sp5549,Manilkara hexandra,wide-ranged,LC
sp5550,Maoutia puya,wide-ranged,NT
sp5551,Mappianthus iodoides,wide-ranged,LC
sp5552,Margaritaria indica,wide-ranged,LC
sp5553,Markhamia stipulata,wide-ranged,LC
sp5554,Marsdenia griffithii,wide-ranged,LC
sp5555,Marsdenia koi,wide-ranged,LC
sp5556,Marsdenia medogensis,wide-ranged,LC
sp5557,Marsdenia officinalis,wide-ranged,LC
sp5558,Marsdenia tenacissima,wide-ranged,LC
sp5560,Mayodendron igneum,wide-ranged,LC
sp5561,Maytenus austroyunnanensis,wide-ranged,NT
sp5562,Maytenus confertiflora,wide-ranged,VU
sp5563,Maytenus guangxiensis,wide-ranged,VU
sp5564,Maytenus hainanensis,wide-ranged,VU
sp5565,Maytenus hookeri,wide-ranged,NT
sp5566,Medinilla arboricola,wide-ranged,NT
sp5567,Medinilla assamica,wide-ranged,LC
sp5568,Medinilla fengii,wide-ranged,LC
sp5569,Medinilla formosana,wide-ranged,LC
sp5572,Medinilla lanceata,wide-ranged,LC
sp5573,Medinilla petelotii,wide-ranged,LC
sp5574,Medinilla rubicunda,wide-ranged,LC
sp5575,Medinilla septentrionalis,wide-ranged,LC
sp5576,Megistostigma yunnanense,wide-ranged,EN
sp5578,Melanolepis multiglandulosa,wide-ranged,LC
sp5579,Melastoma dodecandrum,wide-ranged,LC
sp5580,Melastoma imbricatum,wide-ranged,LC
sp5581,Melastoma intermedium,wide-ranged,LC
sp5582,Melastoma malabathricum,wide-ranged,LC
sp5583,Melastoma sanguineum,wide-ranged,LC
sp5586,Melia azedarach,wide-ranged,LC
sp5587,Melicope lunu-ankenda,wide-ranged,LC
sp5588,Melicope patulinervia,wide-ranged,EN
sp5589,Melicope pteleifolia,wide-ranged,LC
sp5591,Meliosma alba,wide-ranged,DD
sp5592,Meliosma angustifolia,wide-ranged,LC
sp5593,Meliosma arnottiana,wide-ranged,LC
sp5594,Meliosma cuneifolia,wide-ranged,LC
sp5595,Meliosma cuneifolia var. glabriuscula,wide-ranged,LC
sp5596,Meliosma dilleniifolia,wide-ranged,LC
sp5597,Meliosma dumicola,wide-ranged,LC
sp5598,Meliosma flexuosa,wide-ranged,LC
sp5599,Meliosma fordii,wide-ranged,LC
sp5601,Meliosma glandulosa,wide-ranged,LC
sp5602,Meliosma henryi,wide-ranged,LC
sp5603,Meliosma laui,wide-ranged,LC
sp5604,Meliosma longipes,wide-ranged,LC
sp5605,Meliosma myriantha,wide-ranged,LC
sp5606,Meliosma myriantha var. discolor,wide-ranged,LC
sp5607,Meliosma myriantha var. pilosa,wide-ranged,LC
sp5608,Meliosma oldhamii,wide-ranged,LC
sp5609,Meliosma parviflora,wide-ranged,LC
sp5610,Meliosma paupera,wide-ranged,LC
sp5611,Meliosma pinnata,wide-ranged,LC
sp5612,Meliosma rhoifolia,wide-ranged,DD
sp5613,Meliosma rhoifolia var. barbulata,wide-ranged,LC
sp5614,Meliosma rigida,wide-ranged,DD
sp5615,Meliosma rigida var. pannosa,wide-ranged,LC
sp5616,Meliosma squamulata,wide-ranged,LC
sp5617,Meliosma thomsonii,wide-ranged,LC
sp5618,Meliosma thorelii,wide-ranged,LC
sp5619,Meliosma velutina,wide-ranged,LC
sp5620,Meliosma yunnanensis,wide-ranged,LC
sp5621,Melliodendron xylocarpum,wide-ranged,LC
sp5624,Melocalamus elevatissimus,wide-ranged,NT
sp5626,Melodinus axillaris,wide-ranged,DD
sp5628,Melodinus cochinchinensis,wide-ranged,LC
sp5629,Melodinus fusiformis,wide-ranged,LC
sp5630,Melodinus hemsleyanus,wide-ranged,LC
sp5631,Melodinus khasianus,wide-ranged,LC
sp5632,Melodinus magnificus,wide-ranged,LC
sp5633,Melodinus morsei,wide-ranged,LC
sp5634,Melodinus suaveolens,wide-ranged,LC
sp5635,Melodinus tenuicaudatus,wide-ranged,LC
sp5636,Melodinus yunnanensis,wide-ranged,VU
sp5638,Merrillanthus hainanensis,wide-ranged,EN
sp5639,Merrilliopanax alpinus,wide-ranged,LC
sp5640,Merrilliopanax listeri,wide-ranged,DD
sp5641,Merrilliopanax membranifolius,wide-ranged,LC
sp5642,Mesua ferrea,wide-ranged,DD
sp5643,Metadina trichotoma,wide-ranged,LC
sp5644,Metapanax davidii,wide-ranged,LC
sp5645,Metapanax delavayi,wide-ranged,LC
sp5646,Metasequoia glyptostroboides,wide-ranged,EN
sp5649,Michelia baillonii,wide-ranged,VU
sp5650,Michelia balansae,wide-ranged,LC
sp5651,Michelia cavaleriei,wide-ranged,LC
sp5652,Michelia cavaleriei var. platypetala,wide-ranged,LC
sp5653,Michelia champaca,wide-ranged,LC
sp5655,Michelia chapensis,wide-ranged,NT
sp5656,Michelia compressa,wide-ranged,LC
sp5657,Michelia crassipes,wide-ranged,EN
sp5658,Michelia doltsopa,wide-ranged,LC
sp5659,Michelia elegans,wide-ranged,EN
sp5661,Michelia floribunda,wide-ranged,LC
